CDD_ID_A,CDD_ID_D,CDD_ID_row,DISTRICT,OFFICE,DOFFICE,DKTDATE,DDKTDATE,FILEDATE,TERMDATE,JURIS,DJURIS,DISP,JUDGMENT,ADISP,OUTCOME,DPLT,DPLT_typ,DDEF,DDEF_typ,PLT,DEF,appellant_PLT_DEF,appellee_PLT_DEF,match_type,match_type_update,PLT_typ,DEF_typ,yr_file,row_add,ID
10-84-8801032,10-84-8801032,5,84,1,1,2/11/92,8/29/88,8/29/88,11/30/89,2,US govt defendant,6,2,2,1,VILLAGE OF LOS RANCHOS ETAL,LOC,"HEIBERT,E.R. ETAL",FED,VILLAGE ET AL,BULLOCK ET AL,PLT,DEF,MOD,MOD,LOC,FED,1992,3,10-84-8801032-3
10-84-8801032,10-84-8801032,5,84,1,1,3/19/90,8/29/88,8/29/88,11/30/89,2,US govt defendant,6,2,1,1,VILLAGE OF LOS RANCHOS ETAL,LOC,"HEIBERT,E.R. ETAL",FED,VILLAGE ET AL,HEIBERT ET AL,PLT,DEF,STRONG,STRONG,LOC,FED,1990,4,10-84-8801032-4
10-84-8801032,10-84-8801032,5,84,1,1,2/11/92,8/29/88,8/29/88,11/30/89,2,US govt defendant,6,2,2,1,VILLAGE OF LOS RANCHOS ETAL,LOC,"HEIBERT,E.R. ETAL",FED,VILLAGE ET AL,MARSH ET AL,PLT,DEF,MOD,MOD,LOC,FED,1992,5,10-84-8801032-5
10-84-8801535,10-84-8801535,1,84,1,1,9/26/89,12/22/88,12/22/88,7/14/89,2,US govt defendant,6,2,1,1,RICHARD MITZELFELT ETAL,PUB_ORG,DEPT OF AIRR FORCE,FED,MITZELFELT,DEPARTMENT,PLT,DEF,MOD,MOD,PUB_ORG,FED,1989,1,10-84-8801535-1
10-84-9000276,10-84-9000276,1,84,6,6,12/17/92,3/19/90,3/19/90,10/14/92,1,US govt plaintiff,6,2,1,1,"USA, ET AL",FED,"STATE OF NEW MEXICO, ET AL",STA,USA ET AL,REGENTS ET AL,PLT,DEF,MOD,MOD,FED,STA,1992,1,10-84-9000276-1
10-84-9000616,10-84-9000616,2,84,1,1,10/25/91,6/26/90,6/26/90,8/14/91,2,federal question,6,1,4,-8,COALITION FOR AN EIS ON THE TA,NGO,U S,FED,THE,COALITION ET A,DEF,PLT,MOD,MOD,FED,BIZ,1991,1,10-84-9000616-1
10-84-9000616,10-84-9000616,2,84,1,1,10/23/91,6/26/90,6/26/90,8/14/91,2,federal question,6,1,5,-8,COALITION FOR AN EIS ON THE TA,NGO,U S,FED,THE,COALITION ET A,DEF,PLT,MOD,MOD,FED,BIZ,1991,2,10-84-9000616-2
10-84-9100755,10-84-9100755,1,84,1,1,7/13/93,7/29/91,7/29/91,4/30/93,2,US govt defendant,6,2,1,2,"PUEBLO OF SANDIA, ET AL",TRIBE,"USA, ET AL",FED,PUEBLO ET AL,USA ET AL,PLT,DEF,STRONG,STRONG,TRIBE,FED,1993,1,10-84-9100755-1
10-84-9300082,10-84-9300082,1,84,1,1,11/30/93,1/25/93,1/25/93,10/21/93,2,federal question,6,2,1,1,"ALBUQUERQUE, CITY OF",LOC,REILLY,FED,"ALBUQUERQUE,",BROWNER,PLT,DEF,MOD,MOD,LOC,FED,1993,1,10-84-9300082-1
10-84-9300730,10-84-9300730,2,84,2,2,2/22/99,6/7/93,6/7/93,12/22/98,2,US govt defendant,14,-8,5,-8,CATRON CTY BD COMM,BIZ,"US FISH AND WILDLIFE, ET AL",FED,BOAR,UNITED ET AL,PLT,DEF,MOD,MOD,BIZ,FED,1999,1,10-84-9300730-1
10-84-9300730,10-84-9300730,2,84,2,2,12/29/94,6/7/93,6/7/93,12/22/98,2,US govt defendant,14,-8,1,1,CATRON CTY BD COMM,BIZ,"US FISH AND WILDLIFE, ET AL",FED,U.S.,CATRON ET AL,DEF,PLT,STRONG,STRONG,FED,BIZ,1994,2,10-84-9300730-2
10-84-9400589,10-84-9400589,1,84,1,1,12/19/95,5/27/94,5/27/94,10/11/95,2,US govt defendant,6,2,1,2,COMMITTEE RIO HONDO,BIZ,LUCERO,FED,COMMITTEE,LUCERO,PLT,DEF,STRONG,STRONG,BIZ,FED,1995,1,10-84-9400589-1
10-84-9400931,10-84-9400931,1,84,1,1,11/25/96,8/12/94,8/12/94,5/5/97,2,US govt defendant,6,2,5,-8,"FOREST CONSERVATION, ET AL",NGO,"ESPY, ET AL",FED,FOREST ET AL,LA ET AL,PLT,DEF,MOD,MOD,NGO,FED,1996,1,10-84-9400931-1
10-84-9401058,10-84-9401058,2,84,1,1,5/28/98,9/21/94,9/21/94,3/12/97,2,federal question,6,2,5,-8,COALITION OF ARIZONA,NGO,"DOI, ET AL",FED,COALITION,DOI ET AL,PLT,DEF,STRONG,STRONG,BIZ,FED,1998,1,10-84-9401058-1
10-84-9401058,10-84-9401058,2,84,1,6,9/18/95,9/21/94,9/21/94,3/12/97,2,federal question,6,2,1,2,COALITION OF ARIZONA,NGO,"DOI, ET AL",FED,SILVER,COALITION ET A,DEF,PLT,MOD,MOD,FED,BIZ,1995,2,10-84-9401058-2
10-84-9600040,10-84-9600040,1,84,6,6,1/16/97,1/10/96,1/10/96,1/26/96,2,US govt defendant,6,1,5,-8,"FUND FOR ANIMALS, ET AL",NGO,"USA, ET AL",FED,USA ET AL,FUND ET AL,DEF,PLT,STRONG,STRONG,FED,NGO,1997,1,10-84-9600040-1
10-84-9700453,10-84-9700453,2,84,1,1,11/19/97,4/4/97,4/4/97,9/16/99,2,US govt defendant,13,-8,1,2,"FOREST GUARDIANS, ET AL",NGO,BABBITT,FED,FOREST ET AL,BABBITT,PLT,DEF,STRONG,STRONG,NGO,FED,1997,1,10-84-9700453-1
10-84-9700453,10-84-9700453,2,84,1,1,5/28/99,4/4/97,4/4/97,9/16/99,2,US govt defendant,13,-8,4,-8,"FOREST GUARDIANS, ET AL",NGO,BABBITT,FED,STATE ET AL,FOREST,DEF,PLT,MOD,MOD,FED,NGO,1999,2,10-84-9700453-2
10-84-9701126,10-84-9701126,1,84,1,2,8/18/98,8/22/97,8/22/97,2/24/00,2,US govt defendant,12,-8,1,6,"FEDERAL LANDS LEGAL, ET AL",NGO,"USA, ET AL",FED,FEDERAL ET AL,APACHE ET AL,PLT,DEF,MOD,MOD,NGO,FED,1998,1,10-84-9701126-1
10-84-9800322,10-84-9800322,1,84,1,1,5/16/00,3/18/98,3/18/98,12/14/98,2,US govt defendant,12,-8,1,1,"SOUTHWEST CENTER FOR, ET AL",NGO,DOI,FED,CENTER ET AL,SIERRA,PLT,DEF,MOD,MOD,NGO,FED,2000,1,10-84-9800322-1
10-84-9800367,10-84-9800367,1,84,1,1,1/4/00,3/26/98,3/26/98,10/28/99,2,US govt defendant,6,2,5,-8,"NM CATTLE GROWERS, ET AL",OTHER,"US FISH AND WILDLIFE, ET AL",FED,NEW ET AL,U.S. ET AL,PLT,DEF,MOD,MOD,OTHER,FED,2000,1,10-84-9800367-1
10-84-9800769,10-84-9800769,2,84,1,1,1/10/00,6/25/98,6/25/98,9/20/99,2,US govt defendant,6,1,5,-8,"SOUTHWEST CENTER FOR, ET AL",NGO,"ROGERS, ET AL",FED,CLARK ET AL,SOUTHWEST ET A,DEF,PLT,MOD,MOD,FED,NGO,2000,1,10-84-9800769-1
10-84-9800769,10-84-9800769,2,84,1,1,1/19/00,6/25/98,6/25/98,9/20/99,2,US govt defendant,6,1,5,-8,"SOUTHWEST CENTER FOR, ET AL",NGO,"ROGERS, ET AL",FED,PHELPS ET AL,SOUTHWEST ET A,DEF,PLT,MOD,MOD,FED,NGO,2000,2,10-84-9800769-2
10-84-9801035,10-84-9801035,1,84,6,6,8/17/99,8/27/98,8/27/98,1/8/01,2,US govt defendant,14,-8,2,5,"FOREST GUARDIANS, ET AL",NGO,BLM,FED,FNF ET AL,FOREST,DEF,PLT,MOD,MOD,FED,NGO,1999,1,10-84-9801035-1
10-84-9900327,10-84-9900327,2,84,1,1,12/6/99,3/25/99,3/25/99,11/8/99,2,US govt defendant,14,-8,2,2,"AMIGOS BRAVOS, ET AL",NGO,"EPA, ET AL",FED,AMIGOS ET AL,EPA ET AL,PLT,DEF,STRONG,STRONG,NGO,FED,1999,1,10-84-9900327-1
10-84-9900327,10-84-9900327,2,84,1,1,2/1/02,3/25/99,3/25/99,11/8/99,2,US govt defendant,14,-8,1,1,"AMIGOS BRAVOS, ET AL",NGO,"EPA, ET AL",FED,AMIGOS ET AL,EPA ET AL,PLT,DEF,STRONG,STRONG,NGO,FED,2002,2,10-84-9900327-2
10-84-9900870,10-84-9900870,2,84,1,1,3/5/01,8/4/99,8/4/99,12/27/00,2,US govt defendant,6,1,1,1,MIDDLE RIO,LOC,"DOI, ET AL",FED,NORTON ET AL,MIDDLE ET AL,DEF,PLT,MOD,MOD,FED,LOC,2001,1,10-84-9900870-1
10-84-9900870,10-84-9900870,2,84,1,1,5/11/01,8/4/99,8/4/99,12/27/00,2,US govt defendant,6,1,1,1,MIDDLE RIO,LOC,"DOI, ET AL",FED,NORTON ET AL,MIDDLE ET AL,DEF,PLT,MOD,MOD,FED,LOC,2001,2,10-84-9900870-2
10-84-9901320,NA,14,NA,NA,1,1/25/06,11/15/99,NA,NA,2,NA,99,NA,1,5,NA,NA,NA,NA,BUREAU OF RECLAMATIO,RIO GRANDE SILVERY M,NA,NA,NA,NA,FED,NGO,2006,1,10-84-9901320-1
10-84-9901320,NA,14,NA,NA,1,5/21/02,11/15/99,NA,NA,2,NA,99,NA,4,-8,NA,NA,NA,NA,CITY ET AL,RIO ET AL,NA,NA,NA,NA,LOC,NGO,2002,2,10-84-9901320-2
10-84-9901320,NA,14,NA,NA,1,10/4/02,11/15/99,NA,NA,2,NA,99,NA,1,1,NA,NA,NA,NA,CITY ET AL,RIO ET AL,NA,NA,NA,NA,LOC,NGO,2002,3,10-84-9901320-3
10-84-9901320,NA,14,NA,NA,1,10/12/05,11/15/99,NA,NA,2,NA,99,NA,4,-8,NA,NA,NA,NA,CITY ET AL,RIO ET AL,NA,NA,NA,NA,LOC,NGO,2005,4,10-84-9901320-4
10-84-9901320,NA,14,NA,NA,1,6/20/02,11/15/99,NA,NA,2,NA,99,NA,4,-8,NA,NA,NA,NA,KEYS ET AL,RIO ET AL,NA,NA,NA,NA,LOC,NGO,2002,5,10-84-9901320-5
10-84-9901320,NA,14,NA,NA,1,11/8/02,11/15/99,NA,NA,2,NA,99,NA,1,1,NA,NA,NA,NA,KEYS ET AL,RIO ET AL,NA,NA,NA,NA,LOC,NGO,2002,6,10-84-9901320-6
10-84-9901320,NA,14,NA,NA,1,7/18/02,11/15/99,NA,NA,2,NA,99,NA,4,-8,NA,NA,NA,NA,MIDDLE ET AL,RIO ET AL,NA,NA,NA,NA,LOC,NGO,2002,7,10-84-9901320-7
10-84-9901320,NA,14,NA,NA,1,9/26/02,11/15/99,NA,NA,2,NA,99,NA,1,1,NA,NA,NA,NA,MIDDLE ET AL,RIO ET AL,NA,NA,NA,NA,LOC,NGO,2002,8,10-84-9901320-8
10-84-9901320,NA,14,NA,NA,1,10/29/02,11/15/99,NA,NA,2,NA,99,NA,1,1,NA,NA,NA,NA,RIO ET AL,RIO ET AL,NA,NA,NA,NA,LOC,NGO,2002,9,10-84-9901320-9
10-84-9901320,NA,14,NA,NA,1,6/12/02,11/15/99,NA,NA,2,NA,99,NA,4,-8,NA,NA,NA,NA,STATE ET AL,RIO ET AL,NA,NA,NA,NA,LOC,NGO,2002,10,10-84-9901320-10
10-84-9901320,NA,14,NA,NA,1,9/26/02,11/15/99,NA,NA,2,NA,99,NA,1,1,NA,NA,NA,NA,STATE ET AL,RIO ET AL,NA,NA,NA,NA,LOC,NGO,2002,11,10-84-9901320-11
10-84-9901320,NA,14,NA,NA,1,1/26/06,11/15/99,NA,NA,2,NA,99,NA,1,5,NA,NA,NA,NA,STATE OF NEW MEXICO,RIO GRANDE SILVERY M,NA,NA,NA,NA,STA,NGO,2006,12,10-84-9901320-12
10-84-9901320,NA,14,NA,NA,1,9/21/05,11/15/99,NA,NA,2,NA,99,NA,1,3,NA,NA,NA,NA,THE MIDDLE RIO GRAND,RIO GRANDE SILVERY M,NA,NA,NA,NA,LOC,NGO,2005,13,10-84-9901320-13
10-84-9901320,NA,14,NA,NA,1,12/29/05,11/15/99,NA,NA,2,NA,99,NA,1,5,NA,NA,NA,NA,THE MIDDLE RIO GRAND,RIO GRANDE SILVERY M,NA,NA,NA,NA,LOC,NGO,2005,14,10-84-9901320-14
10-85-1400316,10-85-1400316,1,85,4,4,12/7/16,6/11/14,6/11/14,3/31/16,2,federal question,6,2,1,1,"DONELSON, ET AL",IND,"DEVON ENERGY PRODUCTION, ET AL",BIZ,DONELSON,UNITED STATES OF AME,PLT,DEF,STRONG,STRONG,IND,FED,2016,1,10-85-1400316-1
10-85-1400495,10-85-1400495,3,85,4,4,6/7/16,8/22/14,8/22/14,8/24/17,2,US govt defendant,6,4,5,-8,HAYES,IND,"CHAPARRAL ENERGY, LLC, ET AL",BIZ,DEPARTMENT OF INTERI,HAYES,DEF,PLT,STRONG,STRONG,BIZ,IND,2016,1,10-85-1400495-1
10-85-1400495,10-85-1400495,3,85,4,4,5/24/16,8/22/14,8/22/14,8/24/17,2,US govt defendant,6,4,1,2,HAYES,IND,"CHAPARRAL ENERGY, LLC, ET AL",BIZ,OSAGE MINERALS COUNC,HAYES,DEF,PLT,STRONG,STRONG,BIZ,IND,2016,2,10-85-1400495-2
10-85-1400495,10-85-1400495,3,85,4,4,5/21/18,8/22/14,8/22/14,8/24/17,2,US govt defendant,6,4,5,-8,HAYES,IND,"CHAPARRAL ENERGY, LLC, ET AL",BIZ,UNITED STATES OF AME,HAYES,PLT,PLT,STRONG,STRONG,FED,IND,2018,3,10-85-1400495-3
10-85-1500369,10-85-1500369,1,85,4,4,7/21/15,7/1/15,7/1/15,7/17/15,2,US govt defendant,17,4,5,-8,"STATE OF OKLAHOMA, ET AL",STA,"MCCARTHY, ET AL",FED,PRUITT,MCCARTHY,PLT,DEF,STRONG,STRONG,STA,FED,2015,1,10-85-1500369-1
10-85-1500381,10-85-1500381,2,85,4,4,6/12/19,7/8/15,7/8/15,2/24/16,2,US govt defendant,17,4,5,-8,STATE OF OKLAHOMA,STA,"UNITED STATES ENVIRONME, ET AL",FED,HUNTER,WATERKEEPER ALLIANCE,DEF,PLT,MOD,MOD,FED,NGO,2019,1,10-85-1500381-1
10-85-1500381,10-85-1500381,2,85,4,4,4/20/16,7/8/15,7/8/15,2/24/16,2,US govt defendant,17,4,1,6,STATE OF OKLAHOMA,STA,"UNITED STATES ENVIRONME, ET AL",FED,PRUITT,UNITED STATES ENVIRO,PLT,DEF,MOD,MOD,FED,FED,2016,2,10-85-1500381-2
10-85-8600714,NA,1,NA,NA,4,9/15/88,8/7/86,NA,NA,1,NA,99,NA,5,-8,NA,NA,NA,NA,USA,CHEMICAL ET AL,NA,NA,NA,NA,FED,NGO,1988,1,10-85-8600714-1
10-85-8601054,NA,1,NA,NA,4,5/7/90,11/25/86,NA,NA,1,NA,99,NA,2,1,NA,NA,NA,NA,GEO-PLEX,USA ET AL,NA,NA,NA,NA,BIZ,FED,1990,1,10-85-8601054-1
10-85-9701090,10-85-9701090,1,85,4,4,6/8/00,12/11/97,12/11/97,3/30/00,2,federal question,6,2,1,1,"HAYES, ET AL",IND,EPA,FED,HAYES ET AL,EPA,PLT,DEF,STRONG,STRONG,IND,FED,2000,1,10-85-9701090-1
10-85-9800521,10-85-9800521,1,85,4,4,6/23/05,7/14/98,7/14/98,5/26/99,2,US govt plaintiff,14,-8,2,1,USA,FED,"OKLAHOMA, STATE OF, ET AL",STA,STATE,UNITED ET AL,DEF,PLT,MOD,MOD,STA,FED,2005,1,10-85-9800521-1
10-86-0100155,10-86-0100155,2,86,6,6,5/22/02,3/16/01,3/16/01,9/30/02,2,US govt defendant,6,2,4,-8,"YOUNG, ET AL",FED,"USA, ET AL",FED,YOUNG ET AL,UNITED ET AL,PLT,DEF,STRONG,STRONG,FED,FED,2002,1,10-86-0100155-1
10-86-0100155,10-86-0100155,2,86,6,6,10/22/02,3/16/01,3/16/01,9/30/02,2,US govt defendant,6,2,1,1,"YOUNG, ET AL",FED,"USA, ET AL",FED,YOUNG ET AL,UNITED ET AL,PLT,DEF,STRONG,STRONG,FED,FED,2002,2,10-86-0100155-2
10-86-2000423,10-86-2000423,1,86,6,6,11/15/21,11/19/20,11/19/20,1/1/00,1,US govt plaintiff,-8,-8,-8,-8,UNITED STATES OF AMERICA,FED,"LOWE, ET AL",IND,LEO,UNITED STATES OF AME,DEF,PLT,STRONG,STRONG,IND,FED,2021,1,10-86-2000423-1
10-86-8800285,10-86-8800285,1,86,6,6,2/21/89,5/24/88,5/24/88,4/5/89,2,US govt defendant,13,-8,5,-8,STATE OF OKLA,STA,U S ARMY CORPS OF ENG,FED,CHEROKEE ET AL,STATE ET AL,DEF,PLT,MOD,MOD,FED,STA,1989,1,10-86-8800285-1
10-87-0800637,10-87-0800637,1,87,5,5,12/18/08,6/20/08,6/20/08,12/6/10,1,US govt plaintiff,13,-8,1,6,"UNITED STATES OF AMERIC, ET AL",FED,"ALBERT INVESTMENT CO IN, ET AL",BIZ,UNION PACIFIC RAILRO,STATE OF OKLAHOMA,DEF,PLT,MOD,MOD,BIZ,STA,2008,1,10-87-0800637-1
10-87-1200742,10-87-1200742,2,87,5,5,5/6/14,6/29/12,6/29/12,3/17/14,2,US govt defendant,14,0,1,1,"SIERRA CLUB INC, ET AL",BIZ,"BOSTICK, ET AL",FED,"SIERRA CLUB, INC.",BOSTICK,PLT,DEF,STRONG,STRONG,BIZ,FED,2014,1,10-87-1200742-1
10-87-1200742,10-87-1200742,2,87,5,5,8/6/12,6/29/12,6/29/12,3/17/14,2,US govt defendant,14,0,1,1,"SIERRA CLUB INC, ET AL",BIZ,"BOSTICK, ET AL",FED,"SIERRA CLUB, INC.",TRANSCANADA CORPORAT,PLT,DEF,MOD,MOD,BIZ,BIZ,2012,2,10-87-1200742-2
10-87-8601401,NA,8,NA,NA,5,5/24/93,6/25/86,NA,NA,1,NA,99,NA,1,1,NA,NA,NA,NA,AETNA,USA ET AL,NA,NA,NA,NA,BIZ,FED,1993,1,10-87-8601401-1
10-87-8601401,NA,8,NA,NA,5,12/26/89,7/5/86,NA,NA,1,NA,99,NA,4,-8,NA,NA,NA,NA,DE,USA ET AL,NA,NA,NA,NA,UNKNOWN,FED,1989,2,10-87-8601401-2
10-87-8601401,NA,8,NA,NA,5,1/23/90,6/25/86,NA,NA,1,NA,99,NA,4,-8,NA,NA,NA,NA,DE ET AL,USA ET AL,NA,NA,NA,NA,UNKNOWN,FED,1990,3,10-87-8601401-3
10-87-8601401,NA,8,NA,NA,5,7/8/93,6/25/86,NA,NA,1,NA,99,NA,4,-8,NA,NA,NA,NA,HARDAGE,USA,NA,NA,NA,NA,BIZ,FED,1993,4,10-87-8601401-4
10-87-8601401,NA,8,NA,NA,5,2/2/94,6/25/86,NA,NA,1,NA,99,NA,2,1,NA,NA,NA,NA,JONES-BLAIR,USA ET AL,NA,NA,NA,NA,FED,FED,1994,5,10-87-8601401-5
10-87-8601401,NA,8,NA,NA,5,7/1/93,6/25/86,NA,NA,1,NA,99,NA,5,-8,NA,NA,NA,NA,USA,HARDAGE ET AL,NA,NA,NA,NA,FED,IND,1993,6,10-87-8601401-6
10-87-8601401,NA,8,NA,NA,5,3/16/92,6/25/86,NA,NA,1,NA,99,NA,1,3,NA,NA,NA,NA,USPCI,USA ET AL,NA,NA,NA,NA,BIZ,FED,1992,7,10-87-8601401-7
10-87-8601401,NA,8,NA,NA,5,3/23/93,6/25/86,NA,NA,1,NA,99,NA,4,-8,NA,NA,NA,NA,WHITEHEAD,USA ET AL,NA,NA,NA,NA,IND,FED,1993,8,10-87-8601401-8
10-87-8601402,NA,2,NA,NA,5,5/10/93,6/25/86,NA,NA,1,NA,99,NA,1,1,NA,NA,NA,NA,HARDAGE,USA ET AL,NA,NA,NA,NA,BIZ,FED,1993,1,10-87-8601402-1
10-87-8601402,NA,2,NA,NA,5,1/12/93,6/25/86,NA,NA,1,NA,99,NA,5,-8,NA,NA,NA,NA,LOWE,USA ET AL,NA,NA,NA,NA,BIZ,FED,1993,2,10-87-8601402-2
10-87-8702382,NA,1,NA,NA,5,7/9/90,12/1/87,NA,NA,1,NA,99,NA,5,-8,NA,NA,NA,NA,RICHARDS,USA,NA,NA,NA,NA,IND,FED,1990,1,10-87-8702382-1
10-87-8801032,NA,1,NA,NA,5,1/12/90,12/1/88,NA,NA,2,NA,99,NA,1,1,NA,NA,NA,NA,VILL OF LOS RANC,HEIBERT,NA,NA,NA,NA,LOC,IND,1990,1,10-87-8801032-1
10-87-9202462,10-87-9202462,1,87,5,5,4/6/93,12/23/92,12/23/92,3/25/93,2,US govt defendant,3,-8,2,1,BATEMAN,IND,USA,FED,BATEMAN,USA,PLT,DEF,STRONG,STRONG,IND,FED,1993,1,10-87-9202462-1
10-88-0000374,10-88-0000374,1,88,2,2,5/14/01,5/3/00,5/3/00,4/11/01,2,US govt plaintiff,6,2,1,1,"CITIZENS COMM TO, ET AL",BIZ,"US FOREST SVC, ET AL",FED,CITIZENS ET AL,U.S. ET AL,PLT,DEF,STRONG,STRONG,BIZ,FED,2001,1,10-88-0000374-1
10-88-0000482,10-88-0000482,1,88,2,2,2/19/02,6/13/00,6/13/00,12/6/01,2,federal question,14,-8,5,-8,"UINTAH CNTY, ET AL",LOC,"BABBITT, ET AL",FED,NORTON ET AL,UINTAH ET AL,DEF,PLT,MOD,MOD,FED,LOC,2002,1,10-88-0000482-1
10-88-0000623,10-88-0000623,1,88,2,2,4/17/02,8/9/00,8/9/00,3/7/02,2,US govt defendant,6,2,4,-8,"UT COUNCIL TROUT, ET AL",LOC,"US ARMY CORPS ENG, ET AL",FED,UTAH ET AL,U.S. ET AL,PLT,DEF,STRONG,STRONG,LOC,FED,2002,1,10-88-0000623-1
10-88-0000993,10-88-0000993,3,88,2,2,7/6/01,12/28/00,12/28/00,3/31/03,2,US govt plaintiff,14,-8,1,2,"DAVIS, ET AL",BIZ,"SLATER, ET AL",FED,DAVIS ET AL,MINETA ET AL,PLT,DEF,STRONG,STRONG,BIZ,FED,2001,1,10-88-0000993-1
10-88-0000993,10-88-0000993,3,88,2,2,4/30/03,12/28/00,12/28/00,3/31/03,2,US govt plaintiff,14,-8,5,-8,"DAVIS, ET AL",BIZ,"SLATER, ET AL",FED,DAVIS ET AL,MINETA ET AL,PLT,DEF,STRONG,STRONG,BIZ,FED,2003,2,10-88-0000993-2
10-88-0000993,10-88-0000993,3,88,2,2,7/11/01,12/28/00,12/28/00,3/31/03,2,US govt plaintiff,14,-8,5,-8,"DAVIS, ET AL",BIZ,"SLATER, ET AL",FED,DAVIS ET AL,SLATER ET AL,PLT,DEF,STRONG,STRONG,BIZ,FED,2001,3,10-88-0000993-3
10-88-0100007,10-88-0100007,4,88,1,2,6/25/01,1/17/01,1/17/01,2/26/03,2,US govt defendant,11,-8,1,2,"UTAHNS BETTER TRANS, ET AL",CIVIC,"TRANS, ET AL",FED,ADVOCATES ET AL,UTAHNS ET AL,DEF,PLT,WEAK,WEAK,FED,CIVIC,2001,1,10-88-0100007-1
10-88-0100007,10-88-0100007,4,88,1,2,10/24/01,1/17/01,1/17/01,2/26/03,2,US govt defendant,11,-8,1,3,"UTAHNS BETTER TRANS, ET AL",CIVIC,"TRANS, ET AL",FED,ANDERSON ET AL,UTAHNS ET AL,DEF,PLT,MOD,MOD,FED,CIVIC,2001,2,10-88-0100007-2
10-88-0100007,10-88-0100007,4,88,1,2,10/18/01,1/17/01,1/17/01,2/26/03,2,US govt defendant,11,-8,1,3,"UTAHNS BETTER TRANS, ET AL",CIVIC,"TRANS, ET AL",FED,SIERRA ET AL,UTAHNS ET AL,DEF,PLT,MOD,MOD,NGO,CIVIC,2001,3,10-88-0100007-3
10-88-0100007,10-88-0100007,4,88,1,2,10/18/01,1/17/01,1/17/01,2/26/03,2,US govt defendant,11,-8,1,3,"UTAHNS BETTER TRANS, ET AL",CIVIC,"TRANS, ET AL",FED,UTAHNS ET AL,ANDERSON ET AL,PLT,DEF,MOD,MOD,CIVIC,FED,2001,4,10-88-0100007-4
10-88-0100217,10-88-0100217,1,88,2,2,5/28/02,3/30/01,3/30/01,3/18/02,2,US govt defendant,6,1,5,-8,UT ENVIRONMENTAL CON,BIZ,"DUMAS, ET AL",FED,ZIEROTH ET AL,UTAH ET AL,PLT,DEF,MOD,MOD,BIZ,FED,2002,1,10-88-0100217-1
10-88-0100316,10-88-0100316,2,88,2,2,4/22/03,5/2/01,5/2/01,3/27/03,2,US govt defendant,14,-8,1,2,UT ENVIRONMENTAL CON,BIZ,"BOSWORTH, ET AL",FED,UTAH,BOSWORTH ET AL,PLT,DEF,STRONG,STRONG,BIZ,FED,2003,1,10-88-0100316-1
10-88-0100316,10-88-0100316,2,88,2,2,11/29/04,5/2/01,5/2/01,3/27/03,2,US govt defendant,14,-8,5,-8,UT ENVIRONMENTAL CON,BIZ,"BOSWORTH, ET AL",FED,UTAH,BOSWORTH ET AL,PLT,DEF,STRONG,STRONG,BIZ,FED,2004,2,10-88-0100316-2
10-88-0100390,10-88-0100390,1,88,2,2,6/20/01,5/25/01,5/25/01,7/31/01,2,US govt defendant,12,-8,5,-8,UT ENVIRONMENTAL CON,BIZ,"US FOREST SVC, ET AL",FED,UTAH,U.S. ET AL,PLT,DEF,MOD,MOD,BIZ,FED,2001,1,10-88-0100390-1
10-88-0100804,10-88-0100804,1,88,2,2,1/27/05,10/17/01,10/17/01,12/13/04,2,US govt defendant,6,2,1,1,UT SHARED ACCESS,NGO_O,"CARPENTER, ET AL",FED,UTAH,CARPENTER ET A,PLT,DEF,STRONG,STRONG,NGO_O,FED,2005,1,10-88-0100804-1
10-88-0200049,10-88-0200049,1,88,1,2,9/3/03,4/23/02,4/23/02,2/2/04,2,US govt defendant,14,-8,5,-8,LOGAN CANYON COALITI,NGO,"NJORD, ET AL",FED,LOGAN,NJORD ET AL,PLT,DEF,STRONG,STRONG,NGO,FED,2003,1,10-88-0200049-1
10-88-0200321,10-88-0200321,2,88,2,2,10/22/03,4/19/02,4/19/02,9/26/03,2,US govt defendant,19,-8,1,2,UT ENVIRONMENTAL CON,BIZ,"BOSWORTH, ET AL",FED,UTAH,BOSWORTH ET AL,PLT,DEF,STRONG,STRONG,BIZ,FED,2003,1,10-88-0200321-1
10-88-0200321,10-88-0200321,2,88,2,2,2/24/06,4/19/02,4/19/02,9/26/03,2,US govt defendant,19,-8,1,2,UT ENVIRONMENTAL CON,BIZ,"BOSWORTH, ET AL",FED,UTAH,BOSWORTH ET AL,PLT,DEF,STRONG,STRONG,BIZ,FED,2006,2,10-88-0200321-2
10-88-0201118,10-88-0201118,1,88,2,2,10/20/03,10/10/02,10/10/02,8/22/03,2,US govt defendant,14,-8,1,6,"SO UT WILDERNESS, ET AL",NGO,"NORTON, ET AL",FED,S. ET AL,NORTON ET AL,PLT,DEF,MOD,MOD,NGO,FED,2003,1,10-88-0201118-1
10-88-0300589,10-88-0300589,1,88,2,2,5/5/05,7/2/03,7/2/03,3/23/05,2,US govt defendant,19,2,1,3,"ECOLOGY CTR, ET AL",BIZ,"MAYFIELD, ET AL",FED,THE ET AL,UTAH ET AL,DEF,PLT,STRONG,STRONG,FED,BIZ,2005,1,10-88-0300589-1
10-88-0300911,10-88-0300911,1,88,2,2,7/16/04,10/15/03,10/15/03,8/31/04,2,US govt defendant,14,-8,1,1,UT ENVIRONMENTAL CON,BIZ,"BLM, ET AL",FED,UTAH,BUREAU ET AL,PLT,DEF,STRONG,STRONG,BIZ,FED,2004,1,10-88-0300911-1
