CDD_ID_A,CDD_ID_D,CDD_ID_row,DISTRICT,OFFICE,DOFFICE,DKTDATE,DDKTDATE,JUDGDATE,FILEDATE,TERMDATE,JURIS,DJURIS,DISP,JUDGMENT,ADISP,OUTCOME,DPLT,DPLT_typ,DDEF,DDEF_typ,PLT,DEF,appellant_PLT_DEF,appellee_PLT_DEF,match_type,match_type_update,yr_file,yr_term,PLT_typ,DEF_typ,row_add,ID
0-90-8803645,0-90-8803645,2,90,1,1,1990-08-24,1988-12-23,1990-09-26,1988-12-23,1990-05-16,2,US govt defendant,6,1,5,-8,"BLVD. MANOR CIVIC, ET AL",CIVIC,"BURNLEY, ET AL",FED,"WATTS, VIVIAN",BLVD MANOR CIVI,DEF,PLT,MOD,MOD,1990,1990,FED,CIVIC,2,0-90-8803645-2
0-90-8900136,NA,1,NA,NA,1,1990-10-31,1990-01-19,1991-12-10,NA,NA,2,NA,99,NA,1,2,NA,NA,NA,NA,LUJAN MANUEL JR.,NAT'L. WILDLIFE,NA,NA,NA,NA,1990,1991,NA,NGO,1,0-90-8900136-1
0-90-8901161,0-90-8901161,2,90,1,1,1990-01-26,1989-04-28,1990-10-12,1989-04-28,1992-06-24,2,federal question,6,2,1,1,"MACHT, ET AL",IND,"SKINNER, ET AL",FED,"MACHT, ROBERT, E","SKINNER, SAMUE",PLT,DEF,STRONG,STRONG,1990,1990,IND,FED,1,0-90-8901161-1
0-90-8901161,0-90-8901161,2,90,1,1,1989-06-13,1989-04-28,1989-10-06,1989-04-28,1992-06-24,2,federal question,6,2,2,1,"MACHT, ET AL",IND,"SKINNER, ET AL",FED,NA,MACHT ET AL,DEF,PLT,MOD,MOD,1989,1989,FED,IND,2,0-90-8901161-2
0-90-8901167,0-90-8901167,2,90,1,1,1995-12-29,1989-05-01,1997-01-31,1989-05-01,1995-08-31,2,US govt defendant,6,2,1,2,"NATL. COAL ASSOC., ET AL",BIZ,"DOI, ET AL",FED,NATL,DOI ET AL,PLT,DEF,STRONG,STRONG,1995,1997,BIZ,FED,1,0-90-8901167-1
0-90-8901167,0-90-8901167,2,90,1,1,1997-08-27,1989-05-01,1999-05-28,1989-05-01,1995-08-31,2,US govt defendant,6,2,1,3,"NATL. COAL ASSOC., ET AL",BIZ,"DOI, ET AL",FED,NATL,DOI ET AL,PLT,DEF,STRONG,STRONG,1997,1999,BIZ,FED,2,0-90-8901167-2
0-90-8901609,0-90-8901609,1,90,1,1,1990-05-14,1989-06-02,1990-10-31,1989-06-02,1990-03-08,2,US govt defendant,6,2,4,-8,PACIFIC COAST FED.,BIZ,MOSBACHER,FED,PACIFIC COAST FA,"MOSBACHER, R A",PLT,DEF,STRONG,STRONG,1990,1990,BIZ,FED,1,0-90-8901609-1
0-90-8901696,0-90-8901696,1,90,1,1,1992-08-10,1989-06-12,1994-02-07,1989-06-12,1992-07-31,2,US govt defendant,6,2,5,-8,"ANIMAL PROTECTION, ET AL",NGO,"MOSBACHER, ET AL",FED,ANIMAL ET AL,BRENNAN ET AL,PLT,DEF,MOD,MOD,1992,1994,NGO,FED,1,0-90-8901696-1
0-90-8901751,0-90-8901751,2,90,1,1,1995-12-28,1989-06-20,1997-01-31,1989-06-20,1995-08-31,2,US govt defendant,6,2,1,2,"NATL. COAL ASSOC., ET AL",BIZ,"DOI, ET AL",FED,NATL,DOI ET AL,PLT,DEF,STRONG,STRONG,1995,1997,BIZ,FED,1,0-90-8901751-1
0-90-8901751,0-90-8901751,2,90,1,1,1997-08-27,1989-06-20,1999-05-28,1989-06-20,1995-08-31,2,US govt defendant,6,2,1,3,"NATL. COAL ASSOC., ET AL",BIZ,"DOI, ET AL",FED,NATL,DOI ET AL,PLT,DEF,STRONG,STRONG,1997,1999,BIZ,FED,2,0-90-8901751-2
0-90-8902063,0-90-8902063,1,90,1,1,1990-04-12,1989-07-21,1991-02-08,1989-07-21,1990-02-02,2,US govt defendant,6,2,1,1,"TONGASS CONSERVATION, ET AL",NGO,"CHENEY, ET AL",FED,TONGASS CONSER.,CHENEY,PLT,DEF,STRONG,STRONG,1990,1991,NGO,FED,1,0-90-8902063-1
0-90-8902089,0-90-8902089,1,90,1,1,1989-08-23,1989-07-25,1989-09-11,1989-07-25,1989-12-06,2,US govt defendant,14,-8,5,-8,"NATL. WILDLIFE FED., ET AL",NGO,MOSBACHER,FED,NATL WILDLFE FED,MOSBACHER,PLT,DEF,STRONG,STRONG,1989,1989,NGO,FED,1,0-90-8902089-1
0-90-8902216,0-90-8902216,2,90,1,1,1989-09-18,1989-08-03,1989-12-19,1989-08-03,1990-10-02,2,US govt defendant,12,-8,1,1,"CITY OF LAS VEGAS, ET AL",LOC,"LUJAN, ET AL",FED,CITY LAS VEGAS,LULJAN JR,PLT,DEF,STRONG,STRONG,1989,1989,LOC,FED,1,0-90-8902216-1
0-90-8902216,0-90-8902216,2,90,1,1,1989-10-03,1989-08-03,1989-12-19,1989-08-03,1990-10-02,2,US govt defendant,12,-8,1,1,"CITY OF LAS VEGAS, ET AL",LOC,"LUJAN, ET AL",FED,STATE OF NEVADA,NEVADA DV AUTH,PLT,DEF,STRONG,STRONG,1989,1989,STA,FED,2,0-90-8902216-2
0-90-8902345,0-90-8902345,2,90,1,1,1991-10-18,1989-08-22,1992-12-17,1989-08-22,1992-02-27,2,US govt defendant,3,-8,2,2,"NATL. RESOURCES DEF., ET AL",NGO,"LUJAN, ET AL",FED,"LUJAN, MANUEL",NATL. RESOURCES,DEF,PLT,STRONG,STRONG,1991,1992,FED,NGO,1,0-90-8902345-1
0-90-8902345,0-90-8902345,2,90,1,1,1991-09-30,1989-08-22,1992-12-17,1989-08-22,1992-02-27,2,US govt defendant,3,-8,2,2,"NATL. RESOURCES DEF., ET AL",NGO,"LUJAN, ET AL",FED,"LUJAN, MANUEL JR",NATURAL RESOURC,DEF,PLT,STRONG,STRONG,1991,1992,FED,NGO,2,0-90-8902345-2
0-90-8902393,0-90-8902393,2,90,1,1,1991-09-30,1989-08-28,1992-12-17,1989-08-28,1992-02-27,2,US govt defendant,3,-8,2,2,GWICH'IN STEERING,NGO,"LUJAN, ET AL",FED,"LUJAN, MANUEL, J",GWICH'IN COMM.,DEF,PLT,STRONG,STRONG,1991,1992,FED,NGO,1,0-90-8902393-1
0-90-8902393,0-90-8902393,2,90,1,1,1991-09-30,1989-08-28,1992-12-17,1989-08-28,1992-02-27,2,US govt defendant,3,-8,2,2,GWICH'IN STEERING,NGO,"LUJAN, ET AL",FED,"LUJAN, MANUEL, J",GWICH'IN COMM.,DEF,PLT,STRONG,STRONG,1991,1992,FED,NGO,2,0-90-8902393-2
0-90-8902682,0-90-8902682,1,90,1,1,1989-10-12,1989-09-28,1990-03-01,1989-09-28,1990-10-19,2,US govt defendant,12,-8,4,-8,"FLORIDA COALITION, ET AL",NGO,"BUSH, ET AL",FED,FL COALITION,BUSH,PLT,DEF,STRONG,STRONG,1989,1990,NGO,FED,1,0-90-8902682-1
0-90-8902772,0-90-8902772,2,90,1,1,1991-07-31,1989-10-10,1992-09-29,1989-10-10,1991-06-18,2,federal question,6,2,5,-8,"HUMANE SOCIETY, ET AL",NGO,"LUJAN, ET AL",FED,"HUMAN SOCIETY, U","LUJAN, MANUEL,",PLT,DEF,STRONG,STRONG,1991,1992,NGO,FED,1,0-90-8902772-1
0-90-8902772,0-90-8902772,2,90,1,1,1990-11-15,1989-10-10,1991-07-24,1989-10-10,1991-06-18,2,federal question,6,2,5,-8,"HUMANE SOCIETY, ET AL",NGO,"LUJAN, ET AL",FED,HUMANE SOCIETY,"LUJAN, MANUEL",PLT,DEF,STRONG,STRONG,1990,1991,NGO,FED,2,0-90-8902772-2
0-90-8902820,0-90-8902820,2,90,1,1,1990-10-25,1989-10-13,1992-04-03,1989-10-13,1989-11-16,2,US govt defendant,6,1,1,2,"CITY OF ROCHESTER, ET AL",LOC,EPA,FED,EPA,ROCHESTER PURE,DEF,PLT,STRONG,STRONG,1990,1992,FED,LOC,1,0-90-8902820-1
0-90-8902820,0-90-8902820,2,90,1,1,1990-01-16,1989-10-13,1992-04-03,1989-10-13,1989-11-16,2,US govt defendant,6,1,1,2,"CITY OF ROCHESTER, ET AL",LOC,EPA,FED,EPA,ROCHESTER PURE,DEF,PLT,STRONG,STRONG,1990,1992,FED,LOC,2,0-90-8902820-2
0-90-9000235,0-90-9000235,1,90,1,1,1991-07-31,1990-02-02,1992-10-27,1990-02-02,1991-06-25,2,US govt defendant,14,-8,1,1,GIVAUDAN CORPORATION,BIZ,"REILLY, ET AL",FED,GIVAUDAN CORP.,"REILLY, WILLIAM",PLT,DEF,STRONG,STRONG,1991,1992,BIZ,FED,1,0-90-9000235-1
0-90-9000429,0-90-9000429,1,90,1,1,1990-06-21,1990-02-26,1990-09-17,1990-02-26,1990-05-30,2,US govt defendant,3,-8,5,-8,PRIMARILY PRIMATES,NGO,"LUJAN, ET AL",FED,PRIMARILY PRIMAT,"LUJAN,MANUEL",PLT,DEF,STRONG,STRONG,1990,1990,NGO,FED,1,0-90-9000429-1
0-90-9001123,0-90-9001123,1,90,1,1,1990-10-03,1990-05-14,1991-05-07,1990-05-14,1990-08-09,2,US govt defendant,6,2,1,1,"C&W FISH COMPANY, ET AL",BIZ,"FOX, ET AL",FED,C & W FISH CO IN,"FOX, WM. W., JR",PLT,DEF,STRONG,STRONG,1990,1991,BIZ,FED,1,0-90-9001123-1
0-90-9001195,0-90-9001195,2,90,1,1,1994-07-25,1990-05-21,1995-06-02,1990-05-21,1994-05-31,2,US govt defendant,6,2,1,2,"FLORIDA AUDUBON SOC., ET AL",NGO,"BRADY, ET AL",FED,FL ET AL,BENTSEN ET AL,PLT,DEF,STRONG,STRONG,1994,1995,NGO,FED,1,0-90-9001195-1
0-90-9001195,0-90-9001195,2,90,1,1,1995-09-11,1990-05-21,1996-08-20,1990-05-21,1994-05-31,2,US govt defendant,6,2,1,1,"FLORIDA AUDUBON SOC., ET AL",NGO,"BRADY, ET AL",FED,FL ET AL,BENTSEN ET AL,PLT,DEF,STRONG,STRONG,1995,1996,NGO,FED,2,0-90-9001195-2
0-90-9001941,0-90-9001941,2,90,1,1,1991-05-22,1990-08-14,1992-07-07,1990-08-14,1991-03-27,2,US govt defendant,6,1,1,2,"NATL. TRUST/HIST., ET AL",NGO_O,"NATL. CAPITAL PL, ET AL",FED,DIXON ET AL,NAT'L TRUST ETC,DEF,PLT,MOD,MOD,1991,1992,FED,NGO_O,1,0-90-9001941-1
0-90-9001941,0-90-9001941,2,90,1,1,1991-05-30,1990-08-14,1992-07-07,1990-08-14,1991-03-27,2,US govt defendant,6,1,1,2,"NATL. TRUST/HIST., ET AL",NGO_O,"NATL. CAPITAL PL, ET AL",FED,NAT'L CAPITAL PL,NAT'L TRUST FOR,DEF,PLT,STRONG,STRONG,1991,1992,FED,NGO_O,2,0-90-9001941-2
0-90-9100483,0-90-9100483,2,90,1,1,1991-03-08,1991-03-05,1991-03-08,1991-03-05,1992-01-29,1,US govt defendant,13,-8,4,-8,"NAT. VILLAGE/CHENEGA, ET AL",LOC,"LUJAN, ET AL",FED,MANUEL LUJAN,NATIVE VILLAGE,DEF,PLT,STRONG,STRONG,1991,1991,FED,LOC,1,0-90-9100483-1
0-90-9100483,0-90-9100483,2,90,1,1,1991-03-12,1991-03-05,1991-09-18,1991-03-05,1992-01-29,1,US govt defendant,13,-8,5,-8,"NAT. VILLAGE/CHENEGA, ET AL",LOC,"LUJAN, ET AL",FED,THE NATIVE VILLA,"LUJAN, MANUEL",PLT,DEF,MOD,MOD,1991,1991,LOC,FED,2,0-90-9100483-2
0-90-9100556,0-90-9100556,1,90,1,1,1991-04-19,1991-03-14,1992-03-04,1991-03-14,1991-04-04,2,US govt defendant,14,-8,1,1,ROOSEVELT,IND,E.I. DU PONT,BIZ,"ROOSEVELT, AMELI",E.I. DU PONT,PLT,DEF,STRONG,STRONG,1991,1992,IND,BIZ,1,0-90-9100556-1
0-90-9101068,0-90-9101068,1,90,1,1,1991-09-13,1991-05-10,1993-01-29,1991-05-10,1991-08-29,2,US govt defendant,6,2,1,2,ENVIRON. DEF. FUND,NGO,"MASSEY, ET AL",FED,ENV. DEFENSE FUN,"MASSEY, WALTER",PLT,DEF,STRONG,STRONG,1991,1993,NGO,FED,1,0-90-9101068-1
0-90-9101468,0-90-9101468,3,90,1,1,1992-01-27,1991-06-14,1992-08-27,1991-06-14,1992-05-29,2,US govt defendant,6,2,4,-8,"SWEET HOME CHAPTER, ET AL",BIZ,"LUJAN, ET AL",FED,"HEADWATERS, NAS","LUJAN, MANUEL",PLT,DEF,MOD,MOD,1992,1992,BIZ,FED,1,0-90-9101468-1
0-90-9101468,0-90-9101468,3,90,1,1,1995-08-24,1991-06-14,1995-09-28,1991-06-14,1992-05-29,2,US govt defendant,6,2,2,1,"SWEET HOME CHAPTER, ET AL",BIZ,"LUJAN, ET AL",FED,SWEET ET AL,BABBITT ET AL,PLT,DEF,MOD,MOD,1995,1995,BIZ,FED,2,0-90-9101468-2
0-90-9101468,0-90-9101468,3,90,1,1,1992-07-14,1991-06-14,1993-07-23,1991-06-14,1992-05-29,2,US govt defendant,6,2,1,1,"SWEET HOME CHAPTER, ET AL",BIZ,"LUJAN, ET AL",FED,SWEET HOME CHAP,"LUJAN, MANUEL",PLT,DEF,STRONG,STRONG,1992,1993,BIZ,FED,3,0-90-9101468-3
0-90-9101916,0-90-9101916,1,90,1,1,1992-01-15,1991-08-01,1992-08-07,1991-08-01,1991-08-30,2,US govt defendant,6,1,1,1,PUBLIC CITIZEN,NGO,"OFFICE U.S. TRADE, ET AL",FED,PUBLIC CITIZEN,US TRADE REP.,PLT,DEF,STRONG,STRONG,1992,1992,NGO,FED,1,0-90-9101916-1
0-90-9102479,0-90-9102479,1,90,1,1,1992-11-19,1991-10-02,1993-11-04,1991-10-02,1992-05-26,2,US govt defendant,14,-8,5,-8,"SILVER RICE RAT, ET AL",OTHER,LUJAN,FED,SILVER ET AL,LUJAN,PLT,DEF,STRONG,STRONG,1992,1993,OTHER,FED,1,0-90-9102479-1
0-90-9200223,0-90-9200223,1,90,1,1,1992-08-10,1992-01-24,1994-02-07,1992-01-24,1992-07-31,2,US govt defendant,6,2,5,-8,"INTERNATIONAL WILDLI, ET AL",NGO,"SCHNABEL, ET AL",FED,INTL ET AL,FOX ET AL,PLT,DEF,MOD,MOD,1992,1994,NGO,FED,1,0-90-9200223-1
0-90-9202102,0-90-9202102,1,90,1,1,1993-07-02,1992-09-15,1993-09-24,1992-09-15,1993-07-30,2,US govt defendant,6,1,1,2,"PUBLIC CITIZEN, ET AL",NGO,OFC. U.S. TRADE REP.,FED,OFF ET AL,PUB,DEF,PLT,STRONG,STRONG,1993,1993,FED,NGO,1,0-90-9202102-1
0-90-9202610,0-90-9202610,1,90,1,1,1994-08-26,1992-11-20,1995-10-04,1992-11-20,1994-05-06,2,US govt defendant,6,1,5,-8,"ENDANGERED SPECIES, ET AL",NGO,"LUJAN, ET AL",FED,ENDANGERED ET AL,BABBITT ET AL,PLT,DEF,MOD,MOD,1994,1995,NGO,FED,1,0-90-9202610-1
0-90-9300124,0-90-9300124,2,90,1,1,1994-10-06,1993-01-19,1995-12-18,1993-01-19,2003-09-25,2,US govt defendant,13,-8,5,-8,SIERRA CLUB,NGO,REILLY,FED,ALYESKA,SIERRA ET AL,DEF,PLT,MOD,MOD,1994,1995,FED,NGO,1,0-90-9300124-1
0-90-9300124,0-90-9300124,2,90,1,1,1994-05-24,1993-01-19,1994-09-14,1993-01-19,2003-09-25,2,US govt defendant,13,-8,4,-8,SIERRA CLUB,NGO,REILLY,FED,ALYESKA ET AL,SIERRA,DEF,PLT,MOD,MOD,1994,1994,FED,NGO,2,0-90-9300124-2
0-90-9300125,0-90-9300125,2,90,1,1,1994-05-24,1993-01-19,1994-09-14,1993-01-19,2003-07-22,2,US govt defendant,14,-8,4,-8,"SIERRA CLUB, ET AL",NGO,REILLY,FED,ALYESKA ET AL,SIERRA,DEF,PLT,MOD,MOD,1994,1994,FED,NGO,1,0-90-9300125-1
0-90-9300125,0-90-9300125,2,90,1,1,1994-10-06,1993-01-19,1995-12-18,1993-01-19,2003-07-22,2,US govt defendant,14,-8,5,-8,"SIERRA CLUB, ET AL",NGO,REILLY,FED,ALYESKA ET AL,SIERRA,DEF,PLT,MOD,MOD,1994,1995,FED,NGO,2,0-90-9300125-2
0-90-9300564,0-90-9300564,1,90,1,1,1993-08-06,1993-03-19,1994-04-04,1993-03-19,2003-07-22,2,US govt defendant,14,-8,2,2,SIERRA CLUB,NGO,"BROWNER, ET AL",FED,AL,SIERRA ET AL,DEF,PLT,MOD,MOD,1993,1994,FED,NGO,1,0-90-9300564-1
0-90-9300694,0-90-9300694,1,90,1,1,1996-11-13,1993-04-05,1997-04-22,1993-04-05,1996-09-05,2,US govt defendant,6,3,4,-8,AM. FOREST/PAPER AS.,BIZ,EPA,FED,AMER,EPA,PLT,DEF,STRONG,STRONG,1996,1997,BIZ,FED,1,0-90-9300694-1
0-90-9300712,0-90-9300712,1,90,1,1,1993-04-14,1993-04-07,1993-05-14,1993-04-07,1993-06-10,2,US govt defendant,12,-8,5,-8,"WEBER, ET AL",FED,"PENA, ET AL",FED,WEBER ET AL,PENA ET AL,PLT,DEF,STRONG,STRONG,1993,1993,FED,FED,1,0-90-9300712-1
0-90-9300904,0-90-9300904,2,90,1,1,1993-05-14,1993-05-03,1993-05-28,1993-05-03,1993-05-14,2,US govt defendant,3,-8,2,1,"NAT'L TRUST FOR HIST, ET AL",NGO,"FDIC, ET AL",FED,NATL ET AL,FDIC ET AL,PLT,DEF,STRONG,STRONG,1993,1993,NGO,FED,1,0-90-9300904-1
0-90-9300904,0-90-9300904,2,90,1,1,1993-10-21,1993-05-03,1994-04-22,1993-05-03,1993-05-14,2,US govt defendant,3,-8,1,1,"NAT'L TRUST FOR HIST, ET AL",NGO,"FDIC, ET AL",FED,NATL ET AL,FDIC ET AL,PLT,DEF,STRONG,STRONG,1993,1994,NGO,FED,2,0-90-9300904-2
0-90-9301174,0-90-9301174,1,90,1,1,1996-02-29,1993-06-10,1997-02-10,1993-06-10,1995-09-29,2,US govt defendant,11,-8,4,-8,"CARLTON, ET AL",IND,"BABBITT, ET AL",FED,BABBITT ET AL,DC ET AL,DEF,PLT,STRONG,STRONG,1996,1997,FED,IND,1,0-90-9301174-1
0-90-9301286,0-90-9301286,1,90,1,1,1995-04-26,1993-06-23,1995-09-15,1993-06-23,1994-12-09,2,US govt defendant,6,1,5,-8,"ANACOSTIA WATERSHED, ET AL",NGO,"BABBITT, ET AL",FED,BABBITT ET AL,ANACOSTIA ET A,DEF,PLT,STRONG,STRONG,1995,1995,FED,NGO,1,0-90-9301286-1
0-90-9301715,0-90-9301715,1,90,1,1,1997-03-26,1993-08-18,1998-05-01,1993-08-18,1998-10-28,2,US govt defendant,6,2,1,1,EAST BAY MUNICIPAL,LOC,"DOC, ET AL",FED,E,COMM ET AL,PLT,DEF,MOD,MOD,1997,1998,LOC,FED,1,0-90-9301715-1
0-90-9301754,0-90-9301754,2,90,1,1,1997-04-17,1993-08-24,1998-06-19,1993-08-24,1997-04-17,2,US govt defendant,6,1,1,1,"AMERICAN MINING CONG, ET AL",BIZ,"U.S. ARMY CORPS, ET AL",FED,US ET AL,AMER ET AL,DEF,PLT,MOD,MOD,1997,1998,FED,BIZ,1,0-90-9301754-1
0-90-9301788,0-90-9301788,2,90,1,1,1996-02-29,1993-08-26,1997-02-10,1993-08-26,1993-09-29,2,US govt defendant,14,-8,4,-8,"BIODIVERSITY LEGAL, ET AL",NGO,"BABBITT, ET AL",FED,BABBITT ET AL,BIODIVRSTY ET,DEF,PLT,STRONG,STRONG,1996,1997,FED,NGO,1,0-90-9301788-1
0-90-9301788,0-90-9301788,2,90,1,1,1996-02-22,1993-08-26,1997-02-10,1993-08-26,1993-09-29,2,US govt defendant,14,-8,4,-8,"BIODIVERSITY LEGAL, ET AL",NGO,"BABBITT, ET AL",FED,BIODIVRSTY ET AL,BABBITT ET AL,PLT,DEF,STRONG,STRONG,1996,1997,NGO,FED,2,0-90-9301788-2
0-90-9400589,0-90-9400589,1,90,1,1,1996-10-31,1994-03-21,1997-01-07,1994-03-21,1996-08-27,2,US govt defendant,6,2,5,-8,"CALIF. FOR. ASSOC., ET AL",BIZ,"THOMAS, ET AL",FED,CA ET AL,THOMAS ET AL,PLT,DEF,STRONG,STRONG,1996,1997,BIZ,FED,1,0-90-9400589-1
0-90-9401021,0-90-9401021,2,90,1,1,1996-02-29,1994-05-10,1997-04-03,1994-05-10,1994-06-29,2,US govt defendant,14,-8,5,-8,"FUND FOR ANIMALS, ET AL",NGO,"BABBITT, ET AL",FED,BABBITT ET AL,FUND ET AL,DEF,PLT,STRONG,STRONG,1996,1997,FED,NGO,1,0-90-9401021-1
0-90-9401021,0-90-9401021,2,90,1,1,1996-02-29,1994-05-10,1997-04-03,1994-05-10,1994-06-29,2,US govt defendant,14,-8,5,-8,"FUND FOR ANIMALS, ET AL",NGO,"BABBITT, ET AL",FED,FUND ET AL,BABBITT ET AL,PLT,DEF,STRONG,STRONG,1996,1997,NGO,FED,2,0-90-9401021-2
0-90-9401031,0-90-9401031,2,90,1,1,1996-07-11,1994-05-11,1997-03-07,1994-05-11,1996-05-23,2,US govt defendant,13,-8,1,2,"NW FOREST RESOURCE, ET AL",NGO,"DOMBECK, ET AL",FED,NW ET AL,DOMBECK ET AL,PLT,DEF,STRONG,STRONG,1996,1997,NGO,FED,1,0-90-9401031-1
0-90-9401031,0-90-9401031,2,90,1,1,2002-01-22,1994-05-11,2003-09-16,1994-05-11,1996-05-23,2,US govt defendant,13,-8,5,-8,"NW FOREST RESOURCE, ET AL",NGO,"DOMBECK, ET AL",FED,NW ET AL,NORTON ET AL,PLT,DEF,MOD,MOD,2002,2003,NGO,FED,2,0-90-9401031-2
0-90-9401044,0-90-9401044,1,90,1,1,1996-07-19,1994-05-12,1997-03-04,1994-05-12,1996-05-23,2,US govt defendant,13,-8,5,-8,"ASSOC/O & C COUNTIES, ET AL",LOC,"BABBITT, ET AL",FED,ASSN ET AL,BABBITT ET AL,PLT,DEF,STRONG,STRONG,1996,1997,LOC,FED,1,0-90-9401044-1
0-90-9401091,0-90-9401091,1,90,1,1,1997-04-24,1994-05-17,1999-10-22,1994-05-17,1996-09-13,2,US govt defendant,6,2,1,1,"NATL TRUST FOR HIST, ET AL",NGO,"BLANCK, ET AL",FED,NATL ET AL,BLANCK ET AL,PLT,DEF,STRONG,STRONG,1997,1999,NGO,FED,1,0-90-9401091-1
0-90-9401106,0-90-9401106,2,90,1,1,1996-02-29,1994-05-19,1997-04-03,1994-05-19,1995-09-29,2,US govt defendant,6,3,5,-8,"NATL AUDUBON SOCIETY, ET AL",NGO,"BABBITT, ET AL",FED,BABBITT ET AL,NATL ET AL,DEF,PLT,STRONG,STRONG,1996,1997,FED,NGO,1,0-90-9401106-1
0-90-9401106,0-90-9401106,2,90,1,1,1996-03-19,1994-05-19,1997-04-03,1994-05-19,1995-09-29,2,US govt defendant,6,3,5,-8,"NATL AUDUBON SOCIETY, ET AL",NGO,"BABBITT, ET AL",FED,NATL ET AL,BABBITT ET AL,PLT,DEF,STRONG,STRONG,1996,1997,NGO,FED,2,0-90-9401106-2
0-90-9401148,0-90-9401148,1,90,1,1,1994-12-13,1994-05-25,1995-07-27,1994-05-25,1994-10-05,2,US govt defendant,6,2,5,-8,"PUBLIC CITIZEN, ET AL",NGO,"KANTOR, ET AL",FED,PUB ET AL,KANTOR ET AL,PLT,DEF,STRONG,STRONG,1994,1995,NGO,FED,1,0-90-9401148-1
0-90-9402740,0-90-9402740,1,90,1,1,1996-09-11,1994-12-22,2001-06-08,1994-12-22,1998-03-31,2,US govt defendant,14,-8,1,7,"NATIONAL COAL ASSOC., ET AL",BIZ,"DOI, ET AL",FED,NATL ET AL,DOI ET AL,PLT,DEF,STRONG,STRONG,1996,2001,BIZ,FED,1,0-90-9402740-1
0-90-9500042,0-90-9500042,1,90,1,1,1995-08-28,1995-01-09,1996-05-10,1995-01-09,1996-09-12,2,US govt defendant,6,2,1,1,HULS AMERICA INC.,BIZ,"BROWNER, ET AL",FED,HULS,BROWNER ET AL,PLT,DEF,STRONG,STRONG,1995,1996,BIZ,FED,1,0-90-9500042-1
0-90-9500726,0-90-9500726,3,90,1,1,1997-09-30,1995-04-17,1998-11-24,1995-04-17,1997-07-25,2,US govt defendant,6,2,1,5,"BLDG. INDUSTRY ASSN., ET AL",BIZ,"BABBITT, ET AL",FED,BLDG ET AL,BABBITT ET AL,PLT,DEF,STRONG,STRONG,1997,1998,BIZ,FED,1,0-90-9500726-1
0-90-9500726,0-90-9500726,3,90,1,1,1999-04-16,1995-04-17,1999-09-16,1995-04-17,1997-07-25,2,US govt defendant,6,2,4,-8,"BLDG. INDUSTRY ASSN., ET AL",BIZ,"BABBITT, ET AL",FED,BLDG ET AL,BABBITT ET AL,PLT,DEF,STRONG,STRONG,1999,1999,BIZ,FED,2,0-90-9500726-2
0-90-9500726,0-90-9500726,3,90,1,1,2000-04-12,1995-04-17,2001-05-08,1995-04-17,1997-07-25,2,US govt defendant,6,2,1,1,"BLDG. INDUSTRY ASSN., ET AL",BIZ,"BABBITT, ET AL",FED,BLDG ET AL,BABBITT ET AL,PLT,DEF,STRONG,STRONG,2000,2001,BIZ,FED,3,0-90-9500726-3
0-90-9500938,0-90-9500938,1,90,1,1,1998-07-16,1995-05-19,1999-04-27,1995-05-19,1998-05-29,2,US govt defendant,17,-8,1,3,NATIONAL MINING,BIZ,"BABBITT, ET AL",FED,NATL,BABBITT ET AL,PLT,DEF,STRONG,STRONG,1998,1999,BIZ,FED,1,0-90-9500938-1
0-90-9500980,0-90-9500980,1,90,1,1,1996-06-18,1995-05-24,1997-08-01,1995-05-24,1996-04-30,2,US govt defendant,6,2,1,3,TROY CORPORATION,BIZ,"BROWNER, ET AL",FED,TROY,BROWNER ET AL,PLT,DEF,STRONG,STRONG,1996,1997,BIZ,FED,1,0-90-9500980-1
0-90-9501177,0-90-9501177,1,90,1,1,1996-10-28,1995-06-21,1997-10-17,1995-06-21,1996-08-09,2,US govt defendant,6,2,1,1,"FUND FOR ANIMALS, ET AL",NGO,"THOMAS, ET AL",FED,FUND ET AL,THOMAS ET AL,PLT,DEF,STRONG,STRONG,1996,1997,NGO,FED,1,0-90-9501177-1
0-90-9501301,0-90-9501301,1,90,1,1,1997-05-15,1995-07-12,1998-01-05,1995-07-12,1997-04-10,2,US govt defendant,11,-8,2,1,BUXTON,IND,"EPA, ET AL",FED,BUXTON,EPA,PLT,DEF,STRONG,STRONG,1997,1998,IND,FED,1,0-90-9501301-1
0-90-9501673,0-90-9501673,1,90,1,1,1996-06-28,1995-08-31,1997-08-01,1995-08-31,1996-04-30,2,US govt defendant,6,2,1,3,CHEMICAL MANUFACTURE,BIZ,"BROWNER, ET AL",FED,CHEM,BROWNER ET AL,PLT,DEF,STRONG,STRONG,1996,1997,BIZ,FED,1,0-90-9501673-1
0-90-9501811,0-90-9501811,1,90,1,1,1996-12-23,1995-09-21,1997-11-04,1995-09-21,1996-10-15,2,US govt defendant,6,2,1,1,"NATIONAL WILDLIFE, ET AL",NGO,"BROWNER, ET AL",FED,NATL ET AL,BROWNER ET AL,PLT,DEF,STRONG,STRONG,1996,1997,NGO,FED,1,0-90-9501811-1
0-90-9501973,0-90-9501973,1,90,1,1,1996-12-12,1995-10-20,1997-12-05,1995-10-20,1996-12-06,2,US govt defendant,6,2,1,1,"NATIONAL ASSOC., ET AL",BIZ,"BABBITT, ET AL",FED,NATL ET AL,BABBITT ET AL,DEF,DEF,STRONG,STRONG,1996,1997,FED,FED,1,0-90-9501973-1
